u,v,key,weighted_noise,predicted_noise,combined_noise
257802876,257802891,0,,58.261556703014456,58.261556703014456
257802876,4370654556,0,,56.88590754985971,56.88590754985971
257802876,257802875,0,,67.10595790749771,67.10595790749771
257802891,257802876,0,,63.62120642399336,63.62120642399336
257802891,257802890,0,,57.9245365496397,57.9245365496397
257802891,2787761080,0,,57.36836826866914,57.36836826866914
4370654556,4370654555,0,,65.99257031714818,65.99257031714818
4370654556,1027322766,0,,55.66116474306992,55.66116474306992
4370654556,257802876,0,,56.36516409003773,56.36516409003773
257802885,1319483823,0,,65.22033125278266,65.22033125278266
257802885,2787761080,0,,60.49692883544312,60.49692883544312
257802885,1319571456,0,,59.83622409774468,59.83622409774468
1319483823,1319483901,0,,66.5434262329559,66.5434262329559
1319483823,257802885,0,,58.90069410400175,58.90069410400175
1319483823,1319483866,0,,64.88055392136822,64.88055392136822
2787761080,257802885,0,,64.3699927577305,64.3699927577305
2787761080,5157207317,0,,65.10491616445826,65.10491616445826
2787761080,257802891,0,,58.689307913946784,58.689307913946784
2787761080,2787761089,0,,56.26761468196988,56.26761468196988
1319571456,257802885,0,,61.44869091570665,61.44869091570665
1319571456,4370654555,0,,57.19254614380319,57.19254614380319
1319571456,3160222617,0,,57.72427610552242,57.72427610552242
257802926,257802926,0,,57.782026051846614,57.782026051846614
257802926,257802926,1,,57.782026051846614,57.782026051846614
257802926,3452020159,0,,61.898813480570446,61.898813480570446
3452020159,1027322766,0,,67.65850856230301,67.65850856230301
3452020159,4370654555,0,,57.225573706524244,57.225573706524244
3452020159,257802926,0,,61.857310766208464,61.857310766208464
257936221,257936223,0,,65.87120362417079,65.87120362417079
257936221,7295639835,0,,58.94113869694775,58.94113869694775
257936221,1770472827,0,,53.25519147636886,53.25519147636886
257936223,257936225,0,,61.724903772641504,61.724903772641504
257936223,257936221,0,,65.80311530817626,65.80311530817626
257936223,1770472825,0,,61.31440192979976,61.31440192979976
7295639835,307023259,0,,63.99364998634769,63.99364998634769
7295639835,257936221,0,,58.36758336242714,58.36758336242714
7295639835,7295639837,0,,56.758740778434515,56.758740778434515
1770472827,257936221,0,,53.26371426841793,53.26371426841793
257936225,257936227,0,,64.90769424062694,64.90769424062694
257936225,257936223,0,,61.866383934133616,61.866383934133616
257936225,7295639837,0,,53.67778731010857,53.67778731010857
1770472825,257936223,0,,62.67021662999994,62.67021662999994
257936227,257936225,0,,64.2776947037799,64.2776947037799
257936227,257936236,0,,56.64220287476518,56.64220287476518
7295639837,7295639833,0,,60.50167828544769,60.50167828544769
7295639837,257936225,0,,53.67778731010857,53.67778731010857
7295639837,7295639835,0,,56.839179076534016,56.839179076534016
257936236,1574092460,0,,56.62308634065568,56.62308634065568
257936236,298795680,0,,55.50818181410413,55.50818181410413
257936236,257936227,0,,55.64217382856983,55.64217382856983
8836208650,11834934599,0,,68.83268501619152,68.83268501619152
8836208650,257936229,0,,68.28793016700902,68.28793016700902
1574092460,257936236,0,,55.0765571381414,55.0765571381414
1574092460,1574092449,0,,61.12588981542041,61.12588981542041
1574092460,257936242,0,,54.94131624570909,54.94131624570909
298795680,7295639832,0,,63.523655714189516,63.523655714189516
298795680,257936236,0,,55.38806840908846,55.38806840908846
298795680,1574092449,0,,63.87969162007458,63.87969162007458
257936242,1574092460,0,,54.85784904316075,54.85784904316075
257936273,1626882336,0,,68.53928516787116,68.53928516787116
257936273,257936275,0,,60.52702037885419,60.52702037885419
257936273,1594267422,0,,68.82152900134473,68.82152900134473
257936275,1613469706,0,,54.90479109673726,54.90479109673726
257936275,1614325070,0,,59.50599806309894,59.50599806309894
257936275,257936277,0,,62.39532353238819,62.39532353238819
1594267422,1626882341,0,,68.36080365396252,68.36080365396252
1594267422,1594267155,0,,56.68683757609152,56.68683757609152
1594267422,257936273,0,,68.78555903261527,68.78555903261527
1613469706,257936276,0,,58.17197460541241,58.17197460541241
1613469706,1613469707,0,,54.63972132633817,54.63972132633817
1614325070,1613472244,0,,65.31894116231071,65.31894116231071
1614325070,257936275,0,,60.054106227493754,60.054106227493754
1614325070,1614325061,0,,59.0147744837975,59.0147744837975
257936276,3327855374,0,,61.568157774256285,61.568157774256285
3327855374,1594253072,0,,68.84040065904905,68.84040065904905
3327855374,3250273561,0,,68.50966998614034,68.50966998614034
9961325676,9961325675,0,,60.720096845833396,60.720096845833396
9961325676,1594253072,0,,68.8740327151855,68.8740327151855
9961325676,257936277,0,,68.75733393997722,68.75733393997722
257936279,257936280,0,,62.1603776097066,62.1603776097066
257936280,257936279,0,,62.06453884157191,62.06453884157191
257936280,1613472244,0,,59.09193527794838,59.09193527794838
257936280,1613466787,0,,58.20790253604186,58.20790253604186
1613472244,257936280,0,,57.70948078688335,57.70948078688335
1613472244,1614325070,0,,68.35651329233332,68.35651329233332
1613472244,1613472246,0,,54.95668850842669,54.95668850842669
1621358264,1621358238,0,,54.14683853238719,54.14683853238719
1621358264,257936300,0,,61.68151917670201,61.68151917670201
1621358264,1621358261,0,,59.25226976121096,59.25226976121096
257936321,3835865766,0,,68.47795028961477,68.47795028961477
257936321,1597491137,0,,60.88030477233855,60.88030477233855
257936321,271432461,0,,66.45254518361052,66.45254518361052
257936321,257936300,0,,68.70125156818686,68.70125156818686
1597491100,257936311,0,,67.36140138306371,67.36140138306371
1597491100,1597491065,0,,64.51570724100382,64.51570724100382
1621358282,1621358280,0,,55.09236325891154,55.09236325891154
1621358282,257936311,0,,56.940438470982926,56.940438470982926
1621358282,1621358238,0,,61.98010264379619,61.98010264379619
3835865766,257936321,0,,68.4735321938887,68.4735321938887
3835865766,1620311485,0,,68.68985658656693,68.68985658656693
3835865766,3835865761,0,,54.224526908486006,54.224526908486006
1597491137,2709913977,0,,63.852198109564235,63.852198109564235
1597491137,1597491072,0,,59.145199901286304,59.145199901286304
1597491137,257936321,0,,64.19990074383226,64.19990074383226
271432461,257936321,0,,65.52839610349046,65.52839610349046
257936324,1597491063,0,,65.50973410214095,65.50973410214095
257936324,257936322,0,,61.39993540329094,61.39993540329094
257936324,10598827903,0,,55.75294454922639,55.75294454922639
1597491063,257936324,0,,60.65619008366134,60.65619008366134
1597491063,1622070812,0,,68.12972463727911,68.12972463727911
1597491063,1597491072,0,,68.54873315238142,68.54873315238142
1597491063,1005746142,0,,58.71515167176778,58.71515167176778
10598827903,257936326,0,,55.625248216921634,55.625248216921634
10598827903,1577212792,0,,66.0548311927726,66.0548311927726
10598827903,257936324,0,,54.44089173269396,54.44089173269396
3769064355,257936326,0,,55.88959524448234,55.88959524448234
1579301795,3294550529,0,,66.77921601822514,66.77921601822514
1579301795,258072556,0,,60.01904633349777,60.01904633349777
3294550529,1579301795,0,,66.04257789264163,66.04257789264163
3294550529,257936891,0,,56.843404415527175,56.843404415527175
7456811593,8226668,0,,59.50178119828674,59.50178119828674
11807401514,3761431617,0,,66.01543792780878,66.01543792780878
11807401514,3761431617,1,,58.885976121513494,58.885976121513494
11807401514,257938113,0,,54.221648808581975,54.221648808581975
1579301810,258072556,0,,59.56547091585908,59.56547091585908
258072557,258072559,0,,63.407450088855896,63.407450088855896
258072559,258072557,0,,62.835246515409246,62.835246515409246
275615788,2300215166,0,,64.02807712639705,64.02807712639705
1618849623,2300215192,0,,60.618697070384535,60.618697070384535
1618849623,265019364,0,,57.70540595474725,57.70540595474725
266324909,282480094,0,,68.47412088327204,68.47412088327204
266324909,266415689,0,,68.90347025551138,68.90347025551138
266324909,1524455137,0,,56.61273504075015,56.61273504075015
282480094,287403011,0,,56.695240212811704,56.695240212811704
282480094,11648633948,0,,60.38944717797645,60.38944717797645
282480094,266324909,0,,68.50707592104646,68.50707592104646
1524455137,266324909,0,,55.56664877317981,55.56664877317981
8208809716,292423545,0,,62.959374299487784,62.959374299487784
8208809716,497324663,0,,54.22015529217599,54.22015529217599
266640057,431165883,0,,54.51659296224621,54.51659296224621
266640057,266640058,0,,61.472582071639316,61.472582071639316
266640057,430098083,0,,62.215590448027534,62.215590448027534
266415534,431165883,0,,58.76395963938336,58.76395963938336
266415534,266415535,0,,60.04909739136009,60.04909739136009
266415534,282838531,0,,56.47686655975424,56.47686655975424
266415534,267180948,0,,56.02627526334307,56.02627526334307
431165883,266415534,0,,58.32073407925214,58.32073407925214
431165883,266640057,0,,54.587324713196786,54.587324713196786
431165883,431165898,0,,58.97664822946124,58.97664822946124
431165883,430098062,0,,65.89176443735704,65.89176443735704
266415535,266415534,0,,59.978230637943696,59.978230637943696
266415535,266461904,0,,55.700255186448594,55.700255186448594
282838531,266640066,0,,56.44982892399882,56.44982892399882
282838531,266415534,0,,56.32586760237884,56.32586760237884
282838531,6844933051,0,,54.5520255892529,54.5520255892529
267180948,288376927,0,,62.24767308212179,62.24767308212179
267180948,266415534,0,,57.127892964388536,57.127892964388536
267180948,1304800652,0,,59.23889918593638,59.23889918593638
266461904,1304789430,0,,56.98163379490109,56.98163379490109
266461904,266415535,0,,55.700255186448594,55.700255186448594
266461904,420787936,0,,61.796194881935705,61.796194881935705
266415542,267180724,0,,64.56246098734773,64.56246098734773
266415542,267180682,0,,54.33225106208558,54.33225106208558
266415542,3443512768,0,,58.23138787989452,58.23138787989452
266415542,1334767103,0,,60.69571574831957,60.69571574831957
267180724,266415542,0,,65.09417221610792,65.09417221610792
267180724,267180678,0,,55.40161737973672,55.40161737973672
267180724,267180514,0,,65.93291900681506,65.93291900681506
267180682,266415543,0,,53.913221814793,53.913221814793
267180682,267180681,0,,57.583791466920104,57.583791466920104
267180682,266415542,0,,54.33225106208558,54.33225106208558
267180682,1307947296,0,,62.49919810291896,62.49919810291896
3443512768,431165898,0,,66.26989616029445,66.26989616029445
3443512768,266415542,0,,58.23138787989452,58.23138787989452
3443512768,267180781,0,,64.06080956796175,64.06080956796175
1334767103,266640058,0,,58.72691262186996,58.72691262186996
1334767103,1334767102,0,,55.46305663271162,55.46305663271162
1334767103,266415542,0,,59.998653835847755,59.998653835847755
266415543,266415829,0,,60.81203268372694,60.81203268372694
266415543,1307947289,0,,54.66635934724688,54.66635934724688
266415543,267180682,0,,53.39952498256249,53.39952498256249
266415829,266415543,0,,55.41047839876187,55.41047839876187
266415829,267180733,0,,63.94875940390676,63.94875940390676
266415829,11773881857,0,,56.58690597753347,56.58690597753347
1307947289,266415543,0,,56.569746790464876,56.569746790464876
1307947289,11648633939,0,,65.19652249616175,65.19652249616175
1307947289,1307947296,0,,60.024283780020895,60.024283780020895
266415630,1471783852,0,,63.69788045567786,63.69788045567786
266415630,267341291,0,,59.79235417639632,59.79235417639632
266415630,267341314,0,,62.669598235468456,62.669598235468456
267341291,266415630,0,,62.319349720496405,62.319349720496405
267341291,267341161,0,,55.54793577074571,55.54793577074571
267341291,267341314,0,,54.585574697063386,54.585574697063386
267341291,267341673,0,,54.4492966449098,54.4492966449098
267341314,266415630,0,,61.226599171260276,61.226599171260276
267341314,267341313,0,,55.54793577074571,55.54793577074571
267341314,267341313,1,,57.5208843381565,57.5208843381565
267341314,267341291,0,,54.585574697063386,54.585574697063386
266640094,266415689,0,,65.04948144296127,65.04948144296127
266640094,266640066,0,,59.29575176727827,59.29575176727827
266640094,266640063,0,,66.4523056850311,66.4523056850311
267180733,266415829,0,,61.810383098759566,61.810383098759566
267180733,267180681,0,,60.82290746038897,60.82290746038897
267180733,267180678,0,,59.37862509457139,59.37862509457139
267180733,11773881866,0,,53.70960137244576,53.70960137244576
266416776,10618763994,0,,54.47271644487484,54.47271644487484
266416776,1516232799,0,,54.11638025863505,54.11638025863505
266416776,10618763993,0,,55.06306656745282,55.06306656745282
10618763994,266416776,0,,54.61659918953283,54.61659918953283
10618763994,10618763994,0,,56.76152338234711,56.76152338234711
10618763994,10618763994,1,,56.76152338234711,56.76152338234711
1516232799,266416776,0,,54.11638025863505,54.11638025863505
10618763993,266416776,0,,55.253481179826096,55.253481179826096
1304789430,9370812492,0,,65.39997623095691,65.39997623095691
1304789430,266461904,0,,59.47174619206277,59.47174619206277
1304789430,420787936,0,,56.34686382487958,56.34686382487958
420787936,1304789430,0,,56.32786559044464,56.32786559044464
420787936,9370812497,0,,61.68831229456063,61.68831229456063
420787936,266461904,0,,61.796194881935705,61.796194881935705
266461909,1587042567,0,,54.04205828276803,54.04205828276803
266461909,9370812497,0,,57.13388239403664,57.13388239403664
1587042567,266461909,0,,54.13421372328393,54.13421372328393
1587042567,1343052949,0,,54.657041008892776,54.657041008892776
1587042567,11202432102,0,,54.232539390323794,54.232539390323794
9370812497,266461909,0,,56.36159434843607,56.36159434843607
9370812497,420787936,0,,61.68831229456063,61.68831229456063
9370812497,9370812494,0,,61.83156181036358,61.83156181036358
266640058,1334767103,0,,63.78113136561238,63.78113136561238
266640058,266640057,0,,62.9767895840921,62.9767895840921
266640058,431165241,0,,53.40317162777581,53.40317162777581
266640058,431165898,0,,54.46582583302363,54.46582583302363
430098083,266640057,0,,60.79368401280551,60.79368401280551
430098083,430098062,0,,63.70889629527352,63.70889629527352
430098083,430099104,0,,65.36291894511771,65.36291894511771
431165241,266640058,0,,53.019892560051474,53.019892560051474
431165898,431165883,0,,59.41444646926094,59.41444646926094
431165898,3443512768,0,,66.21062969505383,66.21062969505383
431165898,266640058,0,,54.46582583302363,54.46582583302363
266640063,266640094,0,,67.00478588858952,67.00478588858952
266640063,266640066,0,,63.455811255800725,63.455811255800725
266640063,267180781,0,,67.2334227544455,67.2334227544455
266640066,266640094,0,,57.580463378268284,57.580463378268284
266640066,282838531,0,,56.01056137562672,56.01056137562672
266640066,266640063,0,,62.85024363196436,62.85024363196436
267180781,267180514,0,,66.43175658462255,66.43175658462255
267180781,11773881866,0,,56.721841802463175,56.721841802463175
267180781,3443512768,0,,64.06080956796175,64.06080956796175
267180781,266640063,0,,67.04071681295216,67.04071681295216
266703567,1527964334,0,,55.377400167561625,55.377400167561625
1527964334,266703567,0,,55.409332665214635,55.409332665214635
266705779,2450336462,0,,62.75747637664297,62.75747637664297
266705779,2450336491,0,,55.51958578155021,55.51958578155021
266705779,2450336502,0,,65.72083732661534,65.72083732661534
2450336462,266705779,0,,58.64438821123434,58.64438821123434
2450336462,2450336461,0,,60.62654135734503,60.62654135734503
2450336491,3468376980,0,,56.58126169253241,56.58126169253241
2450336491,266705779,0,,64.8778641984939,64.8778641984939
2450336491,2450336481,0,,56.69042000497611,56.69042000497611
2450336502,266705779,0,,66.7592780935447,66.7592780935447
266705785,1032476389,0,,56.893924805538184,56.893924805538184
266705785,405284626,0,,59.92484703465841,59.92484703465841
405284626,424593533,0,,53.78047283517543,53.78047283517543
405284626,1065767035,0,,60.373782216497965,60.373782216497965
405284626,266705785,0,,57.92123489130446,57.92123489130446
266709773,266709774,0,,62.801090869414374,62.801090869414374
266709773,266709774,1,,57.71691802733008,57.71691802733008
266709774,266709780,0,,55.631236699160645,55.631236699160645
266709774,266709773,0,,57.71691802733008,57.71691802733008
266709774,266709773,1,,61.62526624273525,61.62526624273525
266709780,266709774,0,,58.08267042511975,58.08267042511975
266709780,266709785,0,,57.51835892420968,57.51835892420968
266709780,266709785,1,,61.28155277106944,61.28155277106944
266709785,266709780,0,,61.00903206637281,61.00903206637281
266709785,266709780,1,,57.51835892420968,57.51835892420968
315148585,315148585,0,,57.37182965722056,57.37182965722056
315148585,315148585,1,,57.37182965722056,57.37182965722056
266709922,1036003239,0,,58.88774714943175,58.88774714943175
1036003239,266709922,0,,58.059829986441166,58.059829986441166
266710225,266710225,0,,63.56858965585681,63.56858965585681
266710225,266710225,1,,63.56858965585681,63.56858965585681
266710380,266710381,0,,60.64719672471585,60.64719672471585
266710380,266710382,0,,62.9118063253583,62.9118063253583
266710381,266710380,0,,59.67729110966246,59.67729110966246
266710382,266710380,0,,62.63482558841346,62.63482558841346
5716585378,5716585377,0,,63.66814024420971,63.66814024420971
5716585378,266710435,0,,56.56245237340041,56.56245237340041
266710435,5716585378,0,,55.9714246734263,55.9714246734263
1604884726,318310555,0,,61.91281312423203,61.91281312423203
1604884726,318310623,0,,54.613124471030986,54.613124471030986
1604878355,2086327004,0,,53.28375960066627,53.28375960066627
1604878355,1604878357,0,,55.44670932345903,55.44670932345903
1604878355,1604881993,0,,55.148857188723134,55.148857188723134
267023450,2086327004,0,,61.37977330904684,61.37977330904684
267023450,267023451,0,,65.55986028223577,65.55986028223577
267023450,3527202781,0,,60.457648301505586,60.457648301505586
2086327004,267023450,0,,59.44709314844435,59.44709314844435
2086327004,1604878355,0,,53.42473164854619,53.42473164854619
2086327004,10647623458,0,,58.14699332784564,58.14699332784564
267023451,267023457,0,,59.42012486389792,59.42012486389792
267023451,267023450,0,,66.87839192698397,66.87839192698397
267023451,7574671660,0,,55.90413775973087,55.90413775973087
3527202781,7574671660,0,,58.91313317470475,58.91313317470475
3527202781,267023450,0,,59.97065095565695,59.97065095565695
3527202781,3527202783,0,,56.91122381248101,56.91122381248101
7574671660,9502953566,0,,58.93870483126363,58.93870483126363
7574671660,3527202781,0,,58.05772146971327,58.05772146971327
7574671660,267023451,0,,53.557565430857885,53.557565430857885
1604878357,1604878355,0,,55.44670932345903,55.44670932345903
1604878357,267023457,0,,57.25008809504207,57.25008809504207
267030034,3994442824,0,,65.194659187194,65.194659187194
267030034,283202991,0,,58.736968311497506,58.736968311497506
3994442824,283203291,0,,60.343140901462974,60.343140901462974
3994442824,267030034,0,,62.20996061249061,62.20996061249061
3994442824,3994442895,0,,56.35346142157431,56.35346142157431
283202991,267030167,0,,63.343660086875744,63.343660086875744
283202991,267030034,0,,58.1168010446444,58.1168010446444
283202991,283202994,0,,55.08589393308792,55.08589393308792
6162389046,6162389044,0,,54.11439957613801,54.11439957613801
6162389046,6162389047,0,,66.41247585298215,66.41247585298215
267030167,283202991,0,,62.858438328199306,62.858438328199306
267030167,6162389042,0,,63.56519204116687,63.56519204116687
6162389042,267030167,0,,60.79111399234892,60.79111399234892
6162389042,6162389044,0,,61.74153345185397,61.74153345185397
6162389042,6162389043,0,,67.14129845255144,67.14129845255144
267030171,528617342,0,,58.46782813399185,58.46782813399185
267030171,528617343,0,,53.74841303677791,53.74841303677791
528617343,267030171,0,,53.70772788726795,53.70772788726795
528617343,528617342,0,,62.0571024828428,62.0571024828428
4007960023,4007960019,0,,61.804038440107,61.804038440107
4007960023,4007960100,0,,54.11837709475395,54.11837709475395
267030220,267035806,0,,58.13683737971181,58.13683737971181
267030220,267030228,0,,58.247643007208,58.247643007208
267035806,267030220,0,,58.13683737971181,58.13683737971181
267035806,267030228,0,,62.74233863367678,62.74233863367678
267030228,267035806,0,,62.74233863367678,62.74233863367678
267030228,267030220,0,,58.247643007208,58.247643007208
2605809525,267030271,0,,55.70786192381898,55.70786192381898
2605809525,4370984769,0,,57.62583567999,57.62583567999
3994441523,4005885717,0,,63.123722038921294,63.123722038921294
3994441523,3994441505,0,,59.093941321848035,59.093941321848035
3994441505,3994441512,0,,63.751124216057235,63.751124216057235
3994441505,3994441523,0,,59.209791128917985,59.209791128917985
267030269,267030270,0,,62.671372105302844,62.671372105302844
267030270,267030269,0,,63.112704059912815,63.112704059912815
267030271,4007960048,0,,56.59603709173615,56.59603709173615
267030271,2605809525,0,,55.952224631332854,55.952224631332854
267030271,4007960014,0,,59.5586432042158,59.5586432042158
4007960048,4007960167,0,,55.90503621299107,55.90503621299107
4007960048,267030271,0,,58.08730008512053,58.08730008512053
4007960048,4007960092,0,,55.239491546555165,55.239491546555165
4007960014,4007960019,0,,67.63453641142405,67.63453641142405
4007960014,4007960079,0,,54.669404338163446,54.669404338163446
4007960014,267030271,0,,59.74536403222001,59.74536403222001
267180514,267180781,0,,66.33138398233463,66.33138398233463
267180514,267180678,0,,57.87045934197418,57.87045934197418
267180514,267180724,0,,66.29718232361806,66.29718232361806
267180678,267180733,0,,59.57937720113128,59.57937720113128
267180678,267180724,0,,55.24354850473033,55.24354850473033
267180678,267180681,0,,57.65596252833595,57.65596252833595
267180678,267180514,0,,57.87045934197418,57.87045934197418
267180681,267180682,0,,58.51039080776889,58.51039080776889
267180681,267180733,0,,60.16821851421494,60.16821851421494
267180681,267180678,0,,57.9806296951551,57.9806296951551
1307947296,1307947289,0,,60.024283780020895,60.024283780020895
1307947296,1515567446,0,,64.92448590590797,64.92448590590797
1307947296,267180682,0,,61.208981891953606,61.208981891953606
11773881866,267180781,0,,56.721841802463175,56.721841802463175
11773881866,267180733,0,,53.328662804754785,53.328662804754785
11773881866,11773881857,0,,54.237532705054036,54.237532705054036
430098062,430098083,0,,58.780513288563526,58.780513288563526
430098062,431165883,0,,65.89176443735704,65.89176443735704
430098062,267180946,0,,60.862209589227135,60.862209589227135
1304800652,267180946,0,,62.40459418769806,62.40459418769806
1304800652,267180948,0,,58.834446069186676,58.834446069186676
1304800652,288376927,0,,59.85632134573022,59.85632134573022
288376890,288376927,0,,60.434471117822696,60.434471117822696
288376890,1307976699,0,,59.066089107530836,59.066089107530836
288376890,267180946,0,,63.6892858523058,63.6892858523058
288376927,267180948,0,,64.94856032171182,64.94856032171182
288376927,288376890,0,,61.06743597752211,61.06743597752211
288376927,1304800652,0,,59.85632134573022,59.85632134573022
267187152,9956077160,0,,63.023825587352505,63.023825587352505
267187152,11039952773,0,,65.80213089048065,65.80213089048065
9956077160,267187152,0,,62.92839282351012,62.92839282351012
11039952773,11039952685,0,,54.50573702145945,54.50573702145945
11039952773,6144994955,0,,66.95929731149953,66.95929731149953
11039952773,267187152,0,,65.2038104083519,65.2038104083519
267341161,267341291,0,,55.41102934609044,55.41102934609044
267341161,267341313,0,,53.09872421933389,53.09872421933389
267341161,267341672,0,,57.01961088628758,57.01961088628758
267341313,267341314,0,,55.41102934609044,55.41102934609044
267341313,267341314,1,,57.5208843381565,57.5208843381565
267341313,267341161,0,,53.09872421933389,53.09872421933389
267341672,267341673,0,,53.66397658134201,53.66397658134201
267341672,267341812,0,,55.49225861643719,55.49225861643719
267341672,267341161,0,,57.01961088628758,57.01961088628758
267341673,267341672,0,,53.68610913405341,53.68610913405341
267341673,267341291,0,,53.19009763182546,53.19009763182546
267341673,267341812,0,,58.64651589159316,58.64651589159316
267341812,1471783854,0,,53.467907872562336,53.467907872562336
267341812,267341673,0,,59.282330048573925,59.282330048573925
267341812,267341672,0,,55.49225861643719,55.49225861643719
1471783854,267341812,0,,53.45073345000196,53.45073345000196
1471783854,1471783854,0,,53.374630500832815,53.374630500832815
1471783854,1471783854,1,,53.374630500832815,53.374630500832815
267703811,267703812,0,,58.98630556968894,58.98630556968894
267703811,267703821,0,,60.46486437392469,60.46486437392469
267703812,267703811,0,,64.29453685141796,64.29453685141796
267703812,1578303580,0,,65.88647787265818,65.88647787265818
267703821,5807881096,0,,58.04809350885993,58.04809350885993
267703821,5807881095,0,,62.87785392050405,62.87785392050405
267703821,267703811,0,,59.5316708743581,59.5316708743581
1578303580,267703834,0,,63.53033262221913,63.53033262221913
1578303580,1578303587,0,,59.1569775944036,59.1569775944036
1578303580,267703812,0,,65.31595175965633,65.31595175965633
5807881096,267703821,0,,60.27435447160762,60.27435447160762
5807881096,5807881095,0,,55.680778377437555,55.680778377437555
5807881095,267703821,0,,62.638325757421484,62.638325757421484
5807881095,5807881096,0,,55.47033550864841,55.47033550864841
5807881095,267703834,0,,57.433250255966435,57.433250255966435
269938590,11808930384,0,,59.48463673874701,59.48463673874701
11808930384,269938617,0,,58.349980927261804,58.349980927261804
11808930384,11808930386,0,,61.93116194085305,61.93116194085305
269938617,11808930386,0,,62.583108565935824,62.583108565935824
11808930386,11808930389,0,,58.80189826861767,58.80189826861767
11808930386,269938617,0,,62.583108565935824,62.583108565935824
11808930386,11808930384,0,,61.93116194085305,61.93116194085305
3695337477,270109829,0,,56.949487781297655,56.949487781297655
270109829,3695337477,0,,57.05528778612038,57.05528778612038
3646996390,3646998393,0,,53.05589824505948,53.05589824505948
271437430,271437459,0,,61.68739698994381,61.68739698994381
271437430,281885877,0,,58.43054278694367,58.43054278694367
271437430,3491950062,0,,59.28293680630064,59.28293680630064
271437459,576735,0,,64.05612081469857,64.05612081469857
271437459,271437430,0,,59.93998614809073,59.93998614809073
281885877,1055583832,0,,58.659766830812714,58.659766830812714
281885877,1604607861,0,,56.71165442365904,56.71165442365904
281885877,271437430,0,,64.19305300461822,64.19305300461822
3491950062,271437430,0,,65.08288529826179,65.08288529826179
3491950062,1612842755,0,,53.53101323094146,53.53101323094146
3491950062,478803305,0,,60.41582181851504,60.41582181851504
271437932,11758063379,0,,68.00611156196082,68.00611156196082
271437932,1668958514,0,,54.94777666682502,54.94777666682502
271437932,271437934,0,,59.53283726304178,59.53283726304178
11758063379,11758063378,0,,68.57649868617446,68.57649868617446
11758063379,271437932,0,,66.39555213402105,66.39555213402105
1668958514,11758063373,0,,68.79076825947625,68.79076825947625
1668958514,271437932,0,,54.953476911073295,54.953476911073295
271437934,1587508225,0,,57.117839359971676,57.117839359971676
271437934,1587507571,0,,63.684013973185216,63.684013973185216
271437934,271437932,0,,67.02959780131249,67.02959780131249
1587508225,282822957,0,,64.82599951714447,64.82599951714447
1587508225,271437934,0,,56.77590196120834,56.77590196120834
1587508225,1612885558,0,,60.677914047881174,60.677914047881174
1587507571,282822956,0,,59.920708585546535,59.920708585546535
1587507571,369902569,0,,63.50960945429796,63.50960945429796
1587507571,271437934,0,,53.79896136753605,53.79896136753605
271441561,3320294384,0,,59.48799922923769,59.48799922923769
271441561,271647177,0,,58.75329489312716,58.75329489312716
3320294384,271441561,0,,55.30959361298982,55.30959361298982
3320294384,271442413,0,,65.42638534248452,65.42638534248452
271647177,271441561,0,,58.89619656286567,58.89619656286567
271442413,3320294384,0,,55.71397220695016,55.71397220695016
271442413,271443874,0,,59.47167256039922,59.47167256039922
271443874,271443875,0,,58.87447728498686,58.87447728498686
271443874,271442413,0,,62.40117556815917,62.40117556815917
271443245,8548247752,0,,63.100124730891345,63.100124730891345
8548247752,271443245,0,,63.73585740393213,63.73585740393213
8548247752,8548247754,0,,53.59248032026412,53.59248032026412
271443875,6983115363,0,,56.98062812535413,56.98062812535413
271443875,271443874,0,,58.62417084574262,58.62417084574262
6983115363,5318936902,0,,58.676567948815155,58.676567948815155
6983115363,271443875,0,,56.93619738242923,56.93619738242923
6983115363,6983115361,0,,57.26832173421374,57.26832173421374
8914060762,5318936902,0,,60.300545377626776,60.300545377626776
8914060762,8914060761,0,,59.364489296841604,59.364489296841604
9271484167,271446257,0,,59.978230637943696,59.978230637943696
271447784,1584150065,0,,63.8680795637977,63.8680795637977
271447784,9715634912,0,,68.46873203072363,68.46873203072363
271447784,982446596,0,,66.7407121639092,66.7407121639092
1584150065,1584147140,0,,65.94987072581374,65.94987072581374
1584150065,982458449,0,,62.75319211497353,62.75319211497353
1584150065,271447784,0,,63.75981372947397,63.75981372947397
982446596,271447784,0,,67.07784360068722,67.07784360068722
982446596,982446590,0,,68.2570381040307,68.2570381040307
982446596,1645732602,0,,64.36121387173075,64.36121387173075
1064915978,271645095,0,,61.97390966141552,61.97390966141552
1064915978,2709913972,0,,63.52747026947937,63.52747026947937
1064915978,4358704000,0,,61.60543709002763,61.60543709002763
9124701702,9124701665,0,,60.741475476969256,60.741475476969256
9124701702,9124701647,0,,62.27030152949588,62.27030152949588
271646984,271651208,0,,61.02722373012824,61.02722373012824
271646984,271646985,0,,55.884730861076015,55.884730861076015
271651208,271646984,0,,60.96679241059834,60.96679241059834
271651208,271649635,0,,56.830095496557675,56.830095496557675
271646985,271646986,0,,54.551728100740284,54.551728100740284
271646985,271646984,0,,55.595685427665146,55.595685427665146
271649635,271646986,0,,61.918754552023636,61.918754552023636
271649635,271649634,0,,54.07906493621524,54.07906493621524
271649635,271651208,0,,57.062113543551256,57.062113543551256
271648585,7316913905,0,,61.56293692127289,61.56293692127289
271649819,6166087987,0,,57.9734756750452,57.9734756750452
